Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vellar-kurta,Vellar kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Silver</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*3/4th sleeves *straight front panel with kali on side</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0097</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Silver, Neck Type_Round Neck, Price_1K to 2K, Style_Short Kali",true,Size,XS,,,,,HOD0097,0.0,shopify,0,deny,manual,1115.00,2230.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_6_88e44556-586a-4f22-8df7-bda5ba920728.png?v=1603557736,1,,false,Buy Vellar kurta | HODWK21-017 | House of Dhaaga Official,Shop online Vellar kurta | HODWK21-017 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
vellar-kurta,,,,,,,,,S,,,,,HOD0098,0.0,shopify,0,deny,manual,1115.00,2230.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-kurta,,,,,,,,,M,,,,,HOD0099,0.0,shopify,4,deny,manual,1115.00,2230.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-kurta,,,,,,,,,L,,,,,HOD0100,0.0,shopify,6,deny,manual,1115.00,2230.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-kurta,,,,,,,,,XL,,,,,HOD0101,0.0,shopify,2,deny,manual,1115.00,2230.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-kurta,,,,,,,,,XXL,,,,,HOD0102,0.0,shopify,5,deny,manual,1115.00,2230.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vardha-pant,Vardha pants,"<div>
<p><strong>Fabric: </strong>Cotton </p>
<p><strong>Color:<span> </span></strong>Silver</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Style:</strong><span> </span><span data-mce-fragment=""1"">Cigarette</span>Pant</p>
<p><strong>Details:</strong><span> </span>H<span data-mce-fragment=""1"">alf belt in the front half elastic at back</span></p>
<p><strong>Wash Care:<span> </span></strong>Dry Clean / Normal cold water</p>
<p><strong>SKU Code: </strong>HOD0307</p>
</div>",House Of Dhaaga,,Pants,"Category_Pants, Category_Women, Collection_Nadiyan Kinare, Color_Silver, Price_0K-1K, Sale, Style_Cigarette Pant",true,Size,XS,,,,,HOD0307,0.0,shopify,1,deny,manual,575.00,1150.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_cbd1ee19-9292-41bc-987d-c63b71f7f788.png?v=1641981843,1,Vardha pants,false,Buy Vardha pants | HODP21-005 | House of Dhaaga Official,Shop online Vardha pants | HODP21-005 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
vardha-pant,,,,,,,,,S,,,,,HOD0308,0.0,shopify,0,deny,manual,575.00,1150.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vardha-pant,,,,,,,,,M,,,,,HOD0309,0.0,shopify,0,deny,manual,575.00,1150.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vardha-pant,,,,,,,,,L,,,,,HOD0310,0.0,shopify,0,deny,manual,575.00,1150.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vardha-pant,,,,,,,,,XL,,,,,HOD0311,0.0,shopify,0,deny,manual,575.00,1150.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vardha-pant,,,,,,,,,XXL,,,,,HOD0312,0.0,shopify,3,deny,manual,575.00,1150.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,Ghaghara kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Purple</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*3/4th sleeves *straight front panel with kali on side</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0091</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Purple, Neck Type_Round Neck, Price_1K to 2K, Style_Short Kali",true,Size,XS,,,,,HOD0091,0.0,shopify,1,deny,manual,1135.00,2270.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_5.png?v=1625689068,1,Ghaghara kurta,false,Buy Ghaghara kurta | HODWK21-016 | House of Dhaaga Official,Shop online Ghaghara kurta | HODWK21-016 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
ghaghara-kurta,,,,,,,,,S,,,,,HOD0092,0.0,shopify,0,deny,manual,1135.00,2270.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_17c15b59-ff8d-4613-8db6-3ea254bc489e.jpg?v=1641897643,2,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,,,,,,,,,M,,,,,HOD0093,0.0,shopify,0,deny,manual,1135.00,2270.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_e3a1bf59-cb63-47a8-9783-d84dce2d83d3.jpg?v=1641897643,3,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,,,,,,,,,L,,,,,HOD0094,0.0,shopify,2,deny,manual,1135.00,2270.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_18a6b51b-f8e1-4eb0-a511-718b1e4dc511.jpg?v=1641897643,4,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,,,,,,,,,XL,,,,,HOD0095,0.0,shopify,2,deny,manual,1135.00,2270.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_dd23c1c8-a561-4bdf-9bc3-caacd37c9fa3.jpg?v=1641897643,5,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,,,,,,,,,XXL,,,,,HOD0096,0.0,shopify,4,deny,manual,1135.00,2270.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/9.jpg?v=1641897643,6,,,,,,,,,,,,,,,,,,,kg,,,
ghaghara-kurta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/13.jpg?v=1641897643,7,,,,,,,,,,,,,,,,,,,,,,
ghaghara-kurta,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/16.jpg?v=1641897643,8,,,,,,,,,,,,,,,,,,,,,,
vellar-pant,Vellar pants,"<div>
<p><strong>Fabric: </strong>Cotton </p>
<p><strong>Color:<span> </span></strong>Blue</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Style:</strong><span> </span><span data-mce-fragment=""1"">Cigarette </span>Pant</p>
<p><strong>Details:</strong><span> </span>H<span data-mce-fragment=""1"">alf belt in the front half elastic at back</span></p>
<p><strong>Wash Care:<span> </span></strong>Dry Clean / Normal cold water</p>
<p><strong>SKU Code: </strong>HOD0301</p>
</div>",House Of Dhaaga,,Pants,"Category_Pants, Category_Women, Collection_Nadiyan Kinare, Color_Blue, Price_0K-1K, Sale, Style_Cigarette Pant",true,Size,XS,,,,,HOD0301,0.0,shopify,1,deny,manual,590.00,1180.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_50f33bab-0420-4c97-8404-101cdae520c7.png?v=1625689471,1,Vellar pants,false,Buy Vellar pants | HODP21-004 | House of Dhaaga Official,Shop online Vellar pants | HODP21-004 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
vellar-pant,,,,,,,,,S,,,,,HOD0302,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_1_59ad8f51-d8b1-43bb-b809-7834dff87bfc.png?v=1641981773,2,,,,,,,,,,,,,,,,,,,kg,,,
vellar-pant,,,,,,,,,M,,,,,HOD0303,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_1_7e68dae7-4fbe-455d-99c4-b3211d02285d.png?v=1641981773,3,,,,,,,,,,,,,,,,,,,kg,,,
vellar-pant,,,,,,,,,L,,,,,HOD0304,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-pant,,,,,,,,,XL,,,,,HOD0305,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
vellar-pant,,,,,,,,,XXL,,,,,HOD0306,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ghaghra-pant,Ghaghra pants,"<div>
<p><strong>Fabric: </strong>Cotton </p>
<p><strong>Color:<span> </span></strong>Purple</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Style:</strong><span> </span>Cigarette Fit</p>
<p><strong>Details:</strong><span> </span>H<span data-mce-fragment=""1"">alf belt in the front half elastic at back</span></p>
<p><strong>Wash Care:<span> </span></strong>Dry Clean / Normal cold water</p>
<p><strong>SKU Code: </strong>HOD0295</p>
</div>",House Of Dhaaga,,Pants,"Category_Pants, Category_Women, Collection_Nadiyan Kinare, Color_Purple, Price_0K-1K, Sale, Style_Cigarette Pant",true,Size,XS,,,,,HOD0295,0.0,shopify,1,deny,manual,590.00,1180.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_b1d5fa46-af7a-4001-8d93-d0ebb3d5df7d.png?v=1641980259,1,Ghaghra pants,false,Buy Ghaghra pants | HODP21-003 | House of Dhaaga Official,Shop online Ghaghra pants | HODP21-003 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
ghaghra-pant,,,,,,,,,S,,,,,HOD0296,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_1_dab51d65-109b-4522-bc58-d5421e335beb.png?v=1641980259,2,,,,,,,,,,,,,,,,,,,kg,,,
ghaghra-pant,,,,,,,,,M,,,,,HOD0297,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_1_e230adb8-54df-468a-8fbb-4b994ec10be5.png?v=1641980259,3,,,,,,,,,,,,,,,,,,,kg,,,
ghaghra-pant,,,,,,,,,L,,,,,HOD0298,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_1_c0188309-81a5-4fa7-9806-0d2ce646d998.png?v=1641980259,4,,,,,,,,,,,,,,,,,,,kg,,,
ghaghra-pant,,,,,,,,,XL,,,,,HOD0299,0.0,shopify,1,deny,manual,590.00,1180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
ghaghra-pant,,,,,,,,,XXL,,,,,HOD0300,0.0,shopify,0,deny,manual,590.00,1180.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
chambal-kurta,Chambal kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Silver</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*4 buttons each on both slits *minimal gota work* 3/4th sleeves</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0085</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Silver, Neck Type_V Neck, Price_1K to 2K, Style_Knee Length",true,Size,XS,,,,,HOD0085,0.0,shopify,1,deny,manual,1120.00,2240.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_4_6810021f-38f8-4f26-9d8d-1724d75953c0.png?v=1603542407,1,,false,Buy Chambal kurta | HODWK21-015 | House of Dhaaga Official,Shop online Chambal kurta | HODWK21-015 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
chambal-kurta,,,,,,,,,S,,,,,HOD0086,0.0,shopify,0,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_0f1202fb-b85f-4575-bb66-d131e4660c68.jpg?v=1641896862,2,,,,,,,,,,,,,,,,,,,kg,,,
chambal-kurta,,,,,,,,,M,,,,,HOD0087,0.0,shopify,2,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_58d52cbc-d211-4558-b3fd-7797e1664e6a.jpg?v=1641896889,3,,,,,,,,,,,,,,,,,,,kg,,,
chambal-kurta,,,,,,,,,L,,,,,HOD0088,0.0,shopify,2,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_ea051a9d-7f17-4c6b-bb46-85ccf653067c.jpg?v=1641896889,4,,,,,,,,,,,,,,,,,,,kg,,,
chambal-kurta,,,,,,,,,XL,,,,,HOD0089,0.0,shopify,2,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_d72cc0ca-2e31-48ea-8e3b-40109298ef57.jpg?v=1641896889,5,,,,,,,,,,,,,,,,,,,kg,,,
chambal-kurta,,,,,,,,,XXL,,,,,HOD0090,0.0,shopify,1,deny,manual,1120.00,2240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
zuari-pant,Zuari pants,"<div>
<p><strong>Fabric: </strong>Cotton </p>
<p><strong>Color:<span> </span></strong>Wheat/Peach</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Style:</strong><span> </span>Broad Pant</p>
<p><strong>Details:</strong><span> </span>H<span data-mce-fragment=""1"">alf belt in the front half elastic at back</span></p>
<p><strong>Wash Care:<span> </span></strong>Dry Clean / Normal cold water</p>
<p><strong>SKU Code: </strong>HOD0289</p>
</div>",House Of Dhaaga,,Pants,"Category_Pants, Category_Women, Collection_Nadiyan Kinare, Color_Peach, Color_White, Price_0k-1K, Sale, Style_Broad Pant",true,Size,XS,,,,,HOD0289,0.0,shopify,1,deny,manual,675.00,1350.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1.png?v=1625689222,1,Zuari pants,false,Buy Zuari pants | HODP21-002 | House of Dhaaga Official,Shop online Zuari pants | HODP21-002 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
zuari-pant,,,,,,,,,S,,,,,HOD0290,0.0,shopify,0,deny,manual,675.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_080ad9dc-c055-4a0e-bda6-4a6def6ea7c6.png?v=1641981811,2,,,,,,,,,,,,,,,,,,,kg,,,
zuari-pant,,,,,,,,,M,,,,,HOD0291,0.0,shopify,0,deny,manual,675.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_8da1d5c6-d3cb-4c6a-87e4-b6b082e7605c.png?v=1641981811,3,,,,,,,,,,,,,,,,,,,kg,,,
zuari-pant,,,,,,,,,L,,,,,HOD0292,0.0,shopify,0,deny,manual,675.00,1350.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
zuari-pant,,,,,,,,,XL,,,,,HOD0293,0.0,shopify,0,deny,manual,675.00,1350.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
zuari-pant,,,,,,,,,XXL,,,,,HOD0294,0.0,shopify,0,deny,manual,675.00,1350.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
dras-kurta,Dras kurta,"<div>
<p><strong><span data-mce-fragment=""1"">Long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Light Pink</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*4 buttons each on both slits *minimal gota work* 3/4th sleeves</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0079</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Light Pink, Neck Type_V Neck, Price_1K to 2K, Sale, Style_Knee Length",true,Size,XS,,,,,HOD0079,0.0,shopify,0,deny,manual,905.00,1810.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_1_9aa5c4ec-902f-4dd3-8e1d-1885cfbc241e.png?v=1641897416,1,Dras kurta,false,Buy Dras kurta | HODWK21-014 | House of Dhaaga Official,Shop online Dras kurta | HODWK21-014 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
dras-kurta,,,,,,,,,S,,,,,HOD0080,0.0,shopify,0,deny,manual,905.00,1810.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_11dacffc-9f98-4c1a-84e2-cde9abeda3f9.jpg?v=1641897416,2,,,,,,,,,,,,,,,,,,,kg,,,
dras-kurta,,,,,,,,,M,,,,,HOD0081,0.0,shopify,0,deny,manual,905.00,1810.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_2d0fccb4-9455-4d69-8866-ea9c1ca72dd0.jpg?v=1641897418,3,,,,,,,,,,,,,,,,,,,kg,,,
dras-kurta,,,,,,,,,L,,,,,HOD0082,0.0,shopify,0,deny,manual,905.00,1810.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_5eb0bef0-7a94-4f8e-9b20-546a1bb8f3c6.jpg?v=1641897418,4,,,,,,,,,,,,,,,,,,,kg,,,
dras-kurta,,,,,,,,,XL,,,,,HOD0083,0.0,shopify,0,deny,manual,905.00,1810.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
dras-kurta,,,,,,,,,XXL,,,,,HOD0084,0.0,shopify,3,deny,manual,905.00,1810.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pavana-pant,Pavana pants,"<div>
<p><strong>Fabric: </strong>Cotton </p>
<p><strong>Color:<span> </span></strong>Pink</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Style:</strong><span> </span>Broad Pant</p>
<p><strong>Details:</strong><span> </span>H<span data-mce-fragment=""1"">alf belt in the front half elastic at back</span></p>
<p><strong>Wash Care:<span> </span></strong>Dry Clean / Normal cold water</p>
<p><strong>SKU Code: </strong>HOD0283</p>
</div>",House Of Dhaaga,,Pants,"Category_Pants, Category_Women, Collection_Nadiyan Kinare, Color_Pink, Price_0K-1K, Sale, Style_Broad Pant",false,Size,XS,,,,,HOD0283,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/1_975d4204-c99a-481c-899a-112f48023de2.png?v=1625689350,1,Pavana pants,false,Buy Pavana pants | HODP21-001 | House of Dhaaga Official,Shop online Pavana pants | HODP21-001 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,draft
pavana-pant,,,,,,,,,S,,,,,HOD0284,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_f51aba65-c92a-4150-9e37-7212fb39e476.png?v=1641980910,2,,,,,,,,,,,,,,,,,,,kg,,,
pavana-pant,,,,,,,,,M,,,,,HOD0285,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_3ece686b-445f-4a25-b936-616551959814.png?v=1641980910,3,,,,,,,,,,,,,,,,,,,kg,,,
pavana-pant,,,,,,,,,L,,,,,HOD0286,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7.png?v=1641980910,4,,,,,,,,,,,,,,,,,,,kg,,,
pavana-pant,,,,,,,,,XL,,,,,HOD0287,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
pavana-pant,,,,,,,,,XXL,,,,,HOD0288,0.0,shopify,0,deny,manual,650.00,1300.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jhelum-kurta,Jhelum Kurta,"<div>
<p><strong><span data-mce-fragment=""1"">long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>Light Purple</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*pintucks at the bust. *4 buttons each on both slits *3/4th sleeves.</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0073</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_Light Purple, Neck Type_V Neck, Price_1K to 2K, Style_Knee Length",true,Size,XS,,,,,HOD0073,0.0,shopify,0,deny,manual,1120.00,2240.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3.png?v=1605841998,1,,false,Buy Jhelum Kurta | HODWK21-013 | House of Dhaaga Official,Shop online Jhelum Kurta | HODMS21 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
jhelum-kurta,,,,,,,,,S,,,,,HOD0074,0.0,shopify,0,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_45dd1e83-bedf-4cf8-ab3e-854358eb9ed7.jpg?v=1641907625,2,,,,,,,,,,,,,,,,,,,kg,,,
jhelum-kurta,,,,,,,,,M,,,,,HOD0075,0.0,shopify,4,deny,manual,1120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/3_8953d37c-564b-4146-9714-5d47e462ff14.jpg?v=1641907625,3,,,,,,,,,,,,,,,,,,,kg,,,
jhelum-kurta,,,,,,,,,L,,,,,HOD0076,0.0,shopify,1,deny,manual,11120.00,2240.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_a5b0c399-b914-468a-9a20-e4505bed5888.jpg?v=1641907625,4,,,,,,,,,,,,,,,,,,,kg,,,
jhelum-kurta,,,,,,,,,XL,,,,,HOD0077,0.0,shopify,2,deny,manual,1120.00,2240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jhelum-kurta,,,,,,,,,XXL,,,,,HOD0078,0.0,shopify,1,deny,manual,1120.00,2240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
long-angarakha-white-and-yellow-color-kurta,Kaveri Angrakha,"<div>
<p><strong><span data-mce-fragment=""1"">long cotton kurta with high waist slit</span></strong></p>
<p><strong>Fabric: </strong>Cambric Cotton </p>
<p><strong>Color:<span> </span></strong>White/Yellow</p>
<p><strong>Fit:</strong><span> </span>Relaxed Fit </p>
<p><strong>Details</strong>: <span data-mce-fragment=""1"">*Closed angarakha bust panel *gathers under bust *</span></p>
<p><strong>Wash Care: </strong><span data-mce-fragment=""1"">Dry Clean / Normal cold water</span></p>
<p><span data-mce-fragment=""1""><strong>Delivery Time:</strong> 5-8 Days</span></p>
<p><strong>SKU Code: </strong>HOD0067</p>
</div>",House Of Dhaaga,,Kurta,"Category_Kurta, Category_Women, Collection_Nadiyan Kinare, Color_White, Color_Yellow, Neck Type_V Neck, Price_1K to 2K, Sale, Style_Closed Angarakha",true,Size,XS,,,,,HOD0067,0.0,shopify,2,deny,manual,1590.00,3180.00,true,false,,https://cdn.shopify.com/s/files/1/0477/4992/2972/products/2_2_482c844b-50a4-4bdc-bc80-222015414139.png?v=1641907745,1,Kaveri Angrakha,false,Buy Kaveri Angrakha | HODWK21-012 | House of Dhaaga Official,Shop online Kaveri Angrakha | HODWK21-012 at House of Dhaaga. Unique Designs * 100% Authentic * Premium High-quality Collection.,,,,,,,,,,,,,,,kg,,,active
long-angarakha-white-and-yellow-color-kurta,,,,,,,,,S,,,,,HOD0068,0.0,shopify,0,deny,manual,1590.00,3180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/4_eaa05761-cbc6-4ba2-80b8-9b42879ac66a.jpg?v=1641907753,2,,,,,,,,,,,,,,,,,,,kg,,,
long-angarakha-white-and-yellow-color-kurta,,,,,,,,,M,,,,,HOD0069,0.0,shopify,7,deny,manual,1590.00,3180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/5_7159c8fc-3fb5-4ffe-9cab-158e4cfd902f.jpg?v=1641907753,3,,,,,,,,,,,,,,,,,,,kg,,,
long-angarakha-white-and-yellow-color-kurta,,,,,,,,,L,,,,,HOD0070,0.0,shopify,2,deny,manual,1590.00,3180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/6_24d0b548-3784-429b-a1dc-62c28a76e40f.jpg?v=1641907753,4,,,,,,,,,,,,,,,,,,,kg,,,
long-angarakha-white-and-yellow-color-kurta,,,,,,,,,XL,,,,,HOD0071,0.0,shopify,4,deny,manual,1590.00,3180.00,true,false,"",https://cdn.shopify.com/s/files/1/0477/4992/2972/products/7_6ae64636-5c8e-43b6-bfcd-678c58cd891b.jpg?v=1641907753,5,,,,,,,,,,,,,,,,,,,kg,,,
